objID,skyVersion,run,rerun,camcol,field,obj,mode,nChild,type,clean,probPSF,insideMask,flags,rowc,rowcErr,colc,colcErr,rowv,rowvErr,colv,colvErr,rowc_u,rowc_g,rowc_r,rowc_i,rowc_z,rowcErr_u,rowcErr_g,rowcErr_r,rowcErr_i,rowcErr_z,colc_u,colc_g,colc_r,colc_i,colc_z,colcErr_u,colcErr_g,colcErr_r,colcErr_i,colcErr_z,sky_u,sky_g,sky_r,sky_i,sky_z,skyIvar_u,skyIvar_g,skyIvar_r,skyIvar_i,skyIvar_z,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,fiberMag_u,fiberMag_g,fiberMag_r,fiberMag_i,fiberMag_z,fiberMagErr_u,fiberMagErr_g,fiberMagErr_r,fiberMagErr_i,fiberMagErr_z,fiber2Mag_u,fiber2Mag_g,fiber2Mag_r,fiber2Mag_i,fiber2Mag_z,fiber2MagErr_u,fiber2MagErr_g,fiber2MagErr_r,fiber2MagErr_i,fiber2MagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z,psfFlux_u,psfFlux_g,psfFlux_r,psfFlux_i,psfFlux_z,psfFluxIvar_u,psfFluxIvar_g,psfFluxIvar_r,psfFluxIvar_i,psfFluxIvar_z,fiberFlux_u,fiberFlux_g,fiberFlux_r,fiberFlux_i,fiberFlux_z,fiberFluxIvar_u,fiberFluxIvar_g,fiberFluxIvar_r,fiberFluxIvar_i,fiberFluxIvar_z,fiber2Flux_u,fiber2Flux_g,fiber2Flux_r,fiber2Flux_i,fiber2Flux_z,fiber2FluxIvar_u,fiber2FluxIvar_g,fiber2FluxIvar_r,fiber2FluxIvar_i,fiber2FluxIvar_z,petroFlux_u,petroFlux_g,petroFlux_r,petroFlux_i,petroFlux_z,petroFluxIvar_u,petroFluxIvar_g,petroFluxIvar_r,petroFluxIvar_i,petroFluxIvar_z,petroRad_u,petroRad_g,petroRad_r,petroRad_i,petroRad_z,petroRadErr_u,petroRadErr_g,petroRadErr_r,petroRadErr_i,petroRadErr_z,petroR50_u,petroR50_g,petroR50_r,petroR50_i,petroR50_z,petroR50Err_u,petroR50Err_g,petroR50Err_r,petroR50Err_i,petroR50Err_z,petroR90_u,petroR90_g,petroR90_r,petroR90_i,petroR90_z,petroR90Err_u,petroR90Err_g,petroR90Err_r,petroR90Err_i,petroR90Err_z,q_u,q_g,q_r,q_i,q_z,qErr_u,qErr_g,qErr_r,qErr_i,qErr_z,u_u,u_g,u_r,u_i,u_z,uErr_u,uErr_g,uErr_r,uErr_i,uErr_z,mE1_u,mE1_g,mE1_r,mE1_i,mE1_z,mE2_u,mE2_g,mE2_r,mE2_i,mE2_z,mE1E1Err_u,mE1E1Err_g,mE1E1Err_r,mE1E1Err_i,mE1E1Err_z,mE1E2Err_u,mE1E2Err_g,mE1E2Err_r,mE1E2Err_i,mE1E2Err_z,mE2E2Err_u,mE2E2Err_g,mE2E2Err_r,mE2E2Err_i,mE2E2Err_z,mRrCc_u,mRrCc_g,mRrCc_r,mRrCc_i,mRrCc_z,mRrCcErr_u,mRrCcErr_g,mRrCcErr_r,mRrCcErr_i,mRrCcErr_z,mCr4_u,mCr4_g,mCr4_r,mCr4_i,mCr4_z,mE1PSF_u,mE1PSF_g,mE1PSF_r,mE1PSF_i,mE1PSF_z,mE2PSF_u,mE2PSF_g,mE2PSF_r,mE2PSF_i,mE2PSF_z,mRrCcPSF_u,mRrCcPSF_g,mRrCcPSF_r,mRrCcPSF_i,mRrCcPSF_z,mCr4PSF_u,mCr4PSF_g,mCr4PSF_r,mCr4PSF_i,mCr4PSF_z,deVRad_u,deVRad_g,deVRad_r,deVRad_i,deVRad_z,deVRadErr_u,deVRadErr_g,deVRadErr_r,deVRadErr_i,deVRadErr_z,deVAB_u,deVAB_g,deVAB_r,deVAB_i,deVAB_z,deVABErr_u,deVABErr_g,deVABErr_r,deVABErr_i,deVABErr_z,deVPhi_u,deVPhi_g,deVPhi_r,deVPhi_i,deVPhi_z,deVMag_u,deVMag_g,deVMag_r,deVMag_i,deVMag_z,deVMagErr_u,deVMagErr_g,deVMagErr_r,deVMagErr_i,deVMagErr_z,deVFlux_u,deVFlux_g,deVFlux_r,deVFlux_i,deVFlux_z,deVFluxIvar_u,deVFluxIvar_g,deVFluxIvar_r,deVFluxIvar_i,deVFluxIvar_z,expRad_u,expRad_g,expRad_r,expRad_i,expRad_z,expRadErr_u,expRadErr_g,expRadErr_r,expRadErr_i,expRadErr_z,expAB_u,expAB_g,expAB_r,expAB_i,expAB_z,expABErr_u,expABErr_g,expABErr_r,expABErr_i,expABErr_z,expPhi_u,expPhi_g,expPhi_r,expPhi_i,expPhi_z,expMag_u,expMag_g,expMag_r,expMag_i,expMag_z,expMagErr_u,expMagErr_g,expMagErr_r,expMagErr_i,expMagErr_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,expFlux_u,expFlux_g,expFlux_r,expFlux_i,expFlux_z,expFluxIvar_u,expFluxIvar_g,expFluxIvar_r,expFluxIvar_i,expFluxIvar_z,modelFlux_u,modelFlux_g,modelFlux_r,modelFlux_i,modelFlux_z,modelFluxIvar_u,modelFluxIvar_g,modelFluxIvar_r,modelFluxIvar_i,modelFluxIvar_z,cModelFlux_u,cModelFlux_g,cModelFlux_r,cModelFlux_i,cModelFlux_z,cModelFluxIvar_u,cModelFluxIvar_g,cModelFluxIvar_r,cModelFluxIvar_i,cModelFluxIvar_z,aperFlux7_u,aperFlux7_g,aperFlux7_r,aperFlux7_i,aperFlux7_z,aperFlux7Ivar_u,aperFlux7Ivar_g,aperFlux7Ivar_r,aperFlux7Ivar_i,aperFlux7Ivar_z,lnLStar_u,lnLStar_g,lnLStar_r,lnLStar_i,lnLStar_z,lnLExp_u,lnLExp_g,lnLExp_r,lnLExp_i,lnLExp_z,lnLDeV_u,lnLDeV_g,lnLDeV_r,lnLDeV_i,lnLDeV_z,fracDeV_u,fracDeV_g,fracDeV_r,fracDeV_i,fracDeV_z,flags_u,flags_g,flags_r,flags_i,flags_z,type_u,type_g,type_r,type_i,type_z,probPSF_u,probPSF_g,probPSF_r,probPSF_i,probPSF_z,ra,dec,cx,cy,cz,raErr,decErr,b,l,offsetRa_u,offsetRa_g,offsetRa_r,offsetRa_i,offsetRa_z,offsetDec_u,offsetDec_g,offsetDec_r,offsetDec_i,offsetDec_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,psffwhm_u,psffwhm_g,psffwhm_r,psffwhm_i,psffwhm_z,mjd,airmass_u,airmass_g,airmass_r,airmass_i,airmass_z,phioffset_u,phioffset_g,phioffset_r,phioffset_i,phioffset_z,nProf_u,nProf_g,nProf_r,nProf_i,nProf_z,loadVersion,htmID,fieldID,parentID,specObjID,u,g,r,i,z,err_u,err_g,err_r,err_i,err_z,dered_u,dered_g,dered_r,dered_i,dered_z,cloudCam_u,cloudCam_g,cloudCam_r,cloudCam_i,cloudCam_z,resolveStatus,thingId,balkanId,nObserve,nDetect,nEdge,score,calibStatus_u,calibStatus_g,calibStatus_r,calibStatus_i,calibStatus_z,nMgyPerCount_u,nMgyPerCount_g,nMgyPerCount_r,nMgyPerCount_i,nMgyPerCount_z,TAI_u,TAI_g,TAI_r,TAI_i,TAI_z
1237645876861272065,2,94,301,True,11,1,3,4,3,False,False,False,488262955569166,55.68903,1.008007,1909.373,1.006504,-9999,-9999,-9999,-9999,62.32717,69.62091,55.62588,59.49052,65.05569,1,1,1,1,1,1911.868,1914.038,1909.323,1906.61,1908.747,1,1,1,1,1,1.839297,2.126877,5.502751,11.86236,39.01072,117135.3,69655.75,45238.57,5403.692,5560.571,10.93528,9.658268,14.40427,9.333409,11.06126,0.0003566265,9.074066E-05,0.0177245,9.235229E-05,0.0005119445,11.12849,9.739278,14.30605,9.414777,12.38834,0.002127928,0.0008055534,27019.44,0.0003174021,0.002770446,11.17052,9.746119,15.16038,9.422517,13.3122,0.001505912,272.1881,0.03865254,435.4204,77140.93,10.92052,9.647776,12.027,9.317165,11.01677,0.0008732768,0.0006218462,0.006846347,0.001136372,0.002623439,42255.9,136991.3,1730.987,184772,37626.8,0.005190947,0.007628847,0.001252314,0.004048375,0.003176934,35367.36,127141.9,1894.866,171431,11083.14,0.0002081274,0.0001123783,4.497165E-16,0.0003981534,0.001250327,34024.47,126343.4,862.679,170213.2,4732.835,0.0004490211,9.96794E-16,0.001060215,2.146074E-16,8.843744E-18,42834.21,138321.5,15459.65,187557.2,39200.57,0.0008424871,0.0001593321,0.000105228,2.595017E-05,0.0001114607,3.629447,5.922055,5.980066,6.801979,3.372201,0.04710729,0.1170539,0.2169582,0.2451555,0.03627123,2.144221,3.184354,3.073734,3.183596,1.940912,0.004792058,0.01382501,0.01362745,0.0251263,0.002913274,5.621005,7.493662,7.682547,8.625511,4.700827,0.1097054,0.1576602,0.1579892,0.260599,0.05281986,0.1375261,0.1720496,0.1475463,0.144426,0.006615272,0.000519612,0.0002215169,0.0002073577,0.0002302332,0.0003291701,-0.0234536,-0.002324058,-0.01744305,-0.01851548,-0.005630946,0.0005103351,0.0002152384,0.0002030475,0.0002256533,0.0003291661,0.1336379,0.3728415,0.3301354,0.3204986,0.08828475,-0.05147791,-0.01094185,-0.05974403,-0.04611106,0.0139268,-1000,6.424013E-05,8.481451E-05,0.0001299837,-1000,-1000,4.421963E-06,1.261892E-05,1.66817E-05,-1000,-1000,6.922796E-05,8.96917E-05,0.0001370763,-1000,20.48311,88.56664,80.39035,81.54523,17.78692,-1000,0.007052985,0.008074704,0.01241958,-1000,0.4773651,1.938883,1.928816,1.960666,0.5622626,0.0566095,0.04525974,0.007930175,0.1324188,0.02255016,-0.05276328,-0.009676965,-0.0326623,-0.08726448,-0.04511428,5.987153,6.244921,5.461177,5.659697,5.826593,2.056303,2.07466,2.060937,2.090088,2.085905,2.883899,6.373082,6.38238,9.891645,2.329132,0.03767792,0.07457294,0.0789595,0.1385519,0.02266056,0.8252335,0.7747796,0.8152227,0.8463345,0.8660927,0.008789557,0.009793019,0.01134522,0.01288104,0.009673044,167.515,178.7627,155.7975,164.9705,166.5663,13.12699,12.66076,12.46538,11.76688,11.80526,0.006536965,0.006068467,0.006787618,0.006303111,0.00701148,5613.105,8623.718,10323.99,19644.9,18962.43,0.0008755683,0.0004304291,0.0002400593,7.688454E-05,6.6687E-05,2.682473,4.695416,4.622423,4.998532,2.109998,0.03335935,0.02811395,0.02712046,0.04487925,0.01701242,0.9348708,0.779025,0.8164603,0.8710622,0.9999523,0.008778935,0.005693307,0.006242694,0.007796,0.008888426,167.3981,178.5604,156.0326,164.6681,164.4815,12.97606,12.48293,12.23955,11.9117,11.44565,0.007949658,0.006196486,0.006874544,0.006600707,0.008144874,11.07133,9.681775,12.46537,9.3345,12.2708,0.0008050828,0.0003830564,0.006787619,0.0005462957,0.008134956,13.08527,12.58749,12.35438,11.82767,11.66572,0.00703393,0.006149475,0.006874184,0.006429149,0.007713149,6450.268,10158.49,12711,17191.71,26408.2,0.0004483284,0.0002975085,0.0001543838,9.154387E-05,2.548018E-05,37279.42,134057.1,10324.08,184586.5,12350.4,0.001308667,0.000447037,0.0002400551,0.0001159293,0.000116782,5833.014,9225.798,11435.33,18575.19,21563.22,0.0007002716,0.000366239,0.0001907694,8.265612E-05,4.261456E-05,42255.9,136991.3,13725.82,184772,37626.8,3.472926E-05,1.612988E-05,1.037824E-05,1.208928E-05,5.759154E-06,-11772.29,-13732.43,-10161.51,-11668.18,-9334.092,-5388.929,-2357.314,-1536.536,-2000.688,-4139.626,-957.7337,-1709.401,-1219.707,-713.7246,-1062.898,0.7373171,0.6077074,0.5344208,0.5639518,0.6507025,585639751273844738,581136701403828262,4675948563529734,576632551483805702,585639750736973826,3,3,3,3,3,False,False,False,False,False,336.4388,-0.8342575,0.9165365,-0.399686,-0.01456003,0.3990398,0.3984447,-46.27928,63.7347,-0.01021776,0.02428245,-0.02498654,-0.09338237,-0.1369182,-0.3991522,0.02852806,-0.01996101,-0.4345224,-0.3352122,0.2804937,0.2185588,0.151198,0.1123563,0.08357245,1.612689,1.647384,1.540417,1.568649,1.591149,51075,1.200801,1.200892,1.20084,1.200805,1.200831,0.006145624,0.006145623,0.006145624,0.006145627,0.006145629,14,15,15,14,14,314,12748477821320,1237645876861272064,0,False,11.07133,9.681775,12.46537,9.3345,12.2708,0.0008050828,0.0003830564,0.006787619,0.0005462957,0.008134956,10.79083,9.463216,12.31417,9.222144,12.18722,False,False,False,False,False,8,-1,-1,0,0,0,0.7856034,16385,24577,24577,24577,24577,0.007324398,0.003167359,0.004715531,0.006826178,0.03362652,4.4129E+09,4.4129E+09,4.4129E+09,4.4129E+09,4.4129E+09
1237645876861272066,2,94,301,True,11,2,4,0,3,False,False,False,483787532537878,55.47013,1.008237,1909.46,1.007598,-9999,-9999,-9999,-9999,62.32717,69.35994,55.40488,59.48737,65.05182,1,1,1,1,1,1911.868,1914.033,1909.304,1906.576,1908.747,1,1,1,1,1,1.840295,3.924778,6.936348,11.86236,40.2061,13541.14,0.09875808,0.07432342,5403.692,0.1271955,10.93536,9.668715,14.40412,9.333471,11.073,0.0003566412,0.0001600496,0.04118081,9.235495E-05,0.0006669782,14.07777,14.56433,14.30647,14.13339,12.38574,0.03225189,1.085736,27029.75,0.02452501,0.002894724,15.0038,15.39452,15.15985,14.99207,13.31232,0.05172348,1.085736,0.1184933,73575.3,77149.47,10.92434,9.666508,12.16193,9.322814,11.05749,0.0006088417,0.0002264314,0.003000811,0.0006036511,0.001102843,42252.99,135679.5,1731.226,184761.5,37221.89,0.005191234,0.002499835,0.000231927,0.004048604,0.001912619,2338.253,1493.717,1894.143,2221.488,11109.74,0.000207279,4.481911E-07,4.497165E-16,0.0003971386,0.001139794,996.5088,695.3347,863.099,1007.326,4732.311,0.000443722,2.068294E-06,0.0001127041,2.146074E-16,8.843744E-18,42684.06,135955.6,13652.96,186583.9,37757.54,0.001745454,0.001243888,0.0007022922,9.292406E-05,0.0006798515,3.63814,5.121081,5.163815,6.495249,3.36257,0.05218539,0.06027121,0.106134,0.2386256,0.04188031,2.126377,2.840787,2.835824,3.065464,1.882829,0.003312418,0.004654588,0.004728576,0.01198341,0.001056824,5.187965,5.188041,5.62612,7.467595,4.096688,0.06426354,0.03870806,0.04627322,0.1202127,0.01388076,0.1383039,0.1817622,0.156649,0.1463362,0.007268286,0.0005252874,0.0009398632,0.0008370537,0.0002359449,0.000385259,-0.02289512,-0.005755376,-0.02061155,-0.021601,-0.001547955,0.0005157892,0.0009103012,0.0008175868,0.0002311568,0.0003852396,0.1336379,0.3750821,0.3224909,0.3205957,0.08827204,-0.05147791,-0.0198824,-0.05406168,-0.0451838,0.01409255,-1000,8.923117E-05,9.576193E-05,0.0001300173,-1000,-1000,8.312628E-06,1.335803E-05,1.652047E-05,-1000,-1000,9.623986E-05,0.0001010191,0.0001371224,-1000,20.48311,79.09538,77.06931,81.57804,17.78125,-1000,0.008774031,0.008668832,0.01242842,-1000,0.4773651,1.844011,1.864981,1.958234,0.5625287,0.0566095,0.04525974,0.007930175,0.1324188,0.02255016,-0.05276328,-0.009676965,-0.0326623,-0.08726448,-0.04511428,5.987153,6.244921,5.461177,5.659697,5.826593,2.056303,2.07466,2.060937,2.090088,2.085905,2.872501,3.296397,3.62784,8.47053,1.770579,0.03709411,0.03161298,0.05571424,0.1252497,0.01539151,0.8276951,0.5575383,0.8672477,0.96929,0.8209721,0.008814054,0.00574443,0.01250555,0.01342568,0.01019525,166.6351,163.3976,75.15765,166.4317,74.30254,13.12541,13.53574,13.06123,11.86431,12.12317,0.006536722,0.006924701,0.007053153,0.006340399,0.008456454,5621.296,3852.168,5963.599,17958.72,14149.18,0.0008730834,0.001656671,0.000666293,9.092112E-05,8.233972E-05,2.688296,3.024011,2.94233,4.802677,2.008796,0.03350673,0.0161135,0.01823625,0.03598272,0.01298356,0.9395641,0.7500595,0.9731728,0.9210204,0.9999719,0.008911195,0.003983244,0.00860477,0.007989299,0.01331552,166.9241,163.343,77.05157,163.8346,114.9355,12.97182,12.86834,12.53571,11.96512,11.49682,0.00793007,0.007078907,0.007595743,0.006623195,0.008234852,11.057,9.73579,13.06123,9.368552,12.69197,0.0008630904,0.0001388614,0.007053153,0.0004047953,0.01017965,13.09119,13.03626,12.86406,11.89336,11.65427,0.006940799,0.007275501,0.007570941,0.006420819,0.008485545,6475.47,7123.003,9676.424,16366.41,25192.54,0.0004470457,0.0004636497,0.0002182118,0.0001003245,2.739007E-05,37774.5,127551.1,5963.61,178887.2,8379.355,0.001109018,0.00375766,0.0006662904,0.0002248119,0.0001620174,5801.279,6102.359,7151.178,17484.55,21791.73,0.0007270799,0.0005980359,0.0004021553,9.353171E-05,3.447511E-05,42252.99,135679.5,13130.66,184761.5,37221.89,3.784571E-05,1.812213E-05,1.060824E-05,1.10996E-05,4.42748E-06,-11767.06,-11852.33,-9677.24,-11641.71,-6579.208,-5337.753,-4034.423,-3292.263,-2065.695,-1589.305,-951.586,-3507.652,-1673.942,-858.0659,-2033.838,0.7892901,0.3120439,0.6801412,0.7022139,0.3079508,5199572895986520080,5190426608376614932,4618609093811503124,5190565696731779088,5199572895852302352,3,3,3,3,3,False,False,False,False,False,336.4388,-0.8342465,0.9165363,-0.3996864,-0.01455983,0.3991308,0.3988778,-46.27925,63.73468,0.07654031,0.0077225,-0.0257919,-0.007898652,-0.0516803,-0.4386363,-0.01284878,-0.06186683,-0.4832325,-0.3732814,0.2804996,0.2185634,0.1512011,0.1123587,0.0835742,1.612689,1.647384,1.540417,1.568649,1.591149,51075,1.200801,1.200892,1.20084,1.200805,1.200831,0.006145624,0.006145626,0.006145628,0.006145627,0.006145629,14,15,15,14,14,314,12748477821848,1237645876861272064,1237645876861272065,False,11.057,9.73579,13.06123,9.368552,12.69197,0.0008630904,0.0001388614,0.007053153,0.0004047953,0.01017965,10.7765,9.517227,12.91003,9.256193,12.6084,False,False,False,False,False,8,-1,-1,0,0,0,0.7856034,16385,24577,24577,24577,24577,0.007324398,0.003167359,0.004715531,0.006826178,0.03362652,4.4129E+09,4.4129E+09,4.4129E+09,4.4129E+09,4.4129E+09
1237645876861272067,2,94,301,True,11,3,4,0,3,False,False,False,35219000660758,63.59596,0.1416467,1882.586,0.1530706,0.01355184,0.005204086,-0.01413194,0.005396744,69.77955,77.24,63.09959,67.45815,73.30122,0.1258967,0.1687723,0.02084969,0.03836311,0.06979562,1886.387,1887.359,1882.961,1881.508,1882.756,0.1508247,0.1641827,0.01774949,0.04146835,0.06795515,1.833779,11.22757,20.24356,11.85975,81.488,117841.3,0.0006895981,0.0003370776,5406.078,1.987682E-05,24.62793,18.08503,17.76797,17.36353,17.53913,1.359818,0.7564269,0.7415934,0.01594353,2.600193,19.36582,18.20335,17.81899,17.44806,17.7036,0.0259539,0.7699914,0.7466275,0.005944508,2.785556,20.21343,18.99748,18.54813,18.18621,18.36685,0.03794907,1.068671,0.9513102,0.007878765,3.298521,16.65512,13.72267,13.97604,14.74204,14.30073,0.8907953,0.3646035,0.5063848,0.7947064,2.591959,0.001739628,58.34271,78.12852,113.3935,96.45493,8.131186,0.0006052536,0.0003511508,0.3606609,1.873641E-05,17.93271,52.3191,74.54229,104.8993,82.89416,5.440585,0.0007263588,0.0003805666,3.03156,2.210236E-05,8.212989,25.17686,38.08408,53.1511,44.99287,12.12103,0.001628304,0.0008980492,6.721837,5.346295E-05,217.7464,3242.893,2567.939,1268.193,1904.174,3.133216E-05,8.432216E-07,6.971366E-07,1.160552E-06,4.839258E-08,258.2726,19.72316,14.39407,3.960417,50.7484,-1000,10.33176,7.934906,0.02992271,22.92968,22.25758,10.2526,7.702373,20.18445,7.512981,4.9531,2.669705,2.968237,12.35881,-1000,27.0699,18.1615,18.06417,27.23339,17.84365,-1000,-1000,-1000,-1000,-1000,-0.1039678,0.1934605,0.0639915,0.04549108,-0.009746577,0.6080539,0.1165495,0.1816938,0.005423712,0.9971305,-0.4430175,-0.04209923,-0.04068516,0.02104806,-0.04933337,0.7099043,0.1126171,0.1812536,0.00541492,0.9994594,0.1973648,-9999,0.2448151,-0.104959,-0.05102057,0.7180313,-9999,0.3394355,0.01349388,0.09450022,-1000,-9999,0.002300093,0.003930748,0.01848026,-1000,-9999,-0.000683855,0.0001487506,0.001284881,-1000,-9999,0.002231438,0.00395222,0.01842155,14.60042,-9999,452.5277,43.45354,420.1009,-1000,-9999,1.216925,0.1736722,7.829086,-0.1056664,-9999,1.979804,1.909065,2.089378,0.0566095,0.04525974,0.007930175,0.1324188,0.02255016,-0.05276328,-0.009676965,-0.0326623,-0.08726448,-0.04511428,5.987153,6.244921,5.461177,5.659697,5.826593,2.056303,2.07466,2.060937,2.090088,2.085905,29.65729,29.66611,29.657,3.513162,28.9546,2.937253,0.1187249,0.4848375,0.0613919,1.394647,0.4553719,0.8281087,0.8406208,0.9847257,0.9999985,0.5386294,0.008257907,0.01014435,0.01708111,0.01608893,157.8575,161.2172,16.86968,62.3182,60.07584,19.72331,13.64057,13.48745,15.65328,13.40748,0.3226425,0.0031025,0.002991507,0.004193085,0.01119904,12.90109,3497.629,4027.36,547.8815,4335.186,0.06800618,0.010011,0.008121339,0.2233612,0.0005001164,59.30689,12.51357,8.388789,2.004931,8.211412,24.642,0.07766502,0.05049668,0.01936498,0.212169,0.4477697,0.7755212,0.9137278,0.9499707,0.9276604,0.3125167,0.005863988,0.008147216,0.01157487,0.03203933,159.485,165.8087,45.12141,70.67863,63.27227,17.0824,13.87348,14.18651,15.91159,14.25217,0.1326221,0.002807888,0.002854255,0.003980632,0.01079593,20.44609,14.30795,14.18651,15.56931,14.23244,0.3942721,0.002973731,0.002854255,0.007072087,0.01080392,19.72331,13.86972,14.18651,15.65328,14.25217,0.3226425,0.00281589,0.002854255,0.004193085,0.01079593,146.9056,2822.323,2115.42,431.8802,1991.283,0.003105549,0.01877049,0.03233477,0.3988573,0.002550715,6.6278,1891.563,2115.424,591.9372,2027.787,0.172323,0.03725662,0.03233466,0.06726699,0.002456072,12.90109,2832.134,2115.42,547.8815,1991.283,0.06800618,0.01853488,0.03233477,0.2233612,0.002550715,0.7426222,1006.237,1204.377,412.4079,928.1826,180.4269,0.0004611713,0.0002191544,0.0288514,0.0002652433,-36.35352,-79028.59,-70675.34,-22168.04,-4587.264,-15.01355,-11959.04,-10683.46,-2574.801,-528.9827,-34.18461,-25464.52,-17159.89,-6230.23,-875.4959,1,0.01452804,0,1,0,9007199406167313,18015223428808724,4504424680914964,275297763344,275163283984,3,3,3,3,3,False,False,False,False,False,336.4397,-0.8372149,0.9165419,-0.3996718,-0.01461164,0.05607366,0.06059605,-46.28185,63.73223,-0.1980262,-0.09110467,-0.1965859,-0.07074624,-0.001905829,0.1509981,0.1140843,0.1483429,0.2375728,0.009408078,0.280631,0.2186658,0.151272,0.1124113,0.08361335,1.612689,1.647384,1.540417,1.568649,1.591149,51075,1.20084,1.200933,1.200881,1.200844,1.200871,0.00614553,0.006145526,0.00614553,0.006145526,0.006145523,15,15,15,15,15,314,12748477771960,1237645876861272064,1237645876861272065,False,20.44609,14.30795,14.18651,15.56931,14.23244,0.3942721,0.002973731,0.002854255,0.007072087,0.01080392,20.16546,14.08928,14.03523,15.4569,14.14883,False,False,False,False,False,8,-1,-1,0,0,0,0.7856034,16385,24577,24577,24577,24577,0.007302424,0.003170646,0.004708799,0.006824672,0.03358758,4.4129E+09,4.4129E+09,4.4129E+09,4.4129E+09,4.4129E+09
